"Time","Value"
15103,1.0761
15104,1.076
15105,1.076
15106,1.0761
15107,1.0762
15108,1.0764
15109,1.0766
15110,1.0768
15111,1.0772
15112,1.0775
15113,1.078
15114,1.0785
15115,1.0791
15116,1.0797
15117,1.0805
15118,1.0812
15119,1.0821
15120,1.0831
15121,1.0841
15122,1.0852
15123,1.0864
15124,1.0876
15125,1.089
15126,1.0904
15127,1.0919
15128,1.0935
15129,1.0951
15130,1.0969
15131,1.0987
15132,1.1006
15133,1.1026
15134,1.1047
15135,1.1069
15136,1.1091
15137,1.1114
15138,1.1137
15139,1.1162
15140,1.1187
15141,1.1212
15142,1.1238
15143,1.1265
15144,1.1292
15145,1.1319
15146,1.1347
15147,1.1376
15148,1.1404
15149,1.1433
15150,1.1462
15151,1.1491
15152,1.152
15153,1.1548
15154,1.1577
15155,1.1606
15156,1.1634
15157,1.1662
15158,1.1689
15159,1.1716
15160,1.1743
15161,1.1769
15162,1.1794
15163,1.1818
15164,1.1841
15165,1.1863
15166,1.1885
15167,1.1905
15168,1.1924
15169,1.1942
15170,1.1958
15171,1.1974
15172,1.1987
15173,1.2
15174,1.2011
15175,1.202
15176,1.2028
15177,1.2034
15178,1.2039
15179,1.2042
15180,1.2044
15181,1.2044
15182,1.2042
15183,1.2039
15184,1.2034
15185,1.2028
15186,1.202
15187,1.201
15188,1.1999
15189,1.1987
15190,1.1973
15191,1.1957
15192,1.1941
15193,1.1922
15194,1.1903
15195,1.1882
15196,1.186
15197,1.1837
15198,1.1813
15199,1.1788
15200,1.1761
15201,1.1734
15202,1.1706
15203,1.1676
15204,1.1646
15205,1.1615
15206,1.1584
15207,1.1551
15208,1.1518
15209,1.1484
15210,1.145
15211,1.1415
15212,1.138
15213,1.1344
15214,1.1308
15215,1.1271
15216,1.1234
15217,1.1197
15218,1.116
15219,1.1122
15220,1.1084
15221,1.1046
15222,1.1008
15223,1.097
15224,1.0931
15225,1.0893
15226,1.0855
15227,1.0816
15228,1.0778
15229,1.074
15230,1.0702
15231,1.0664
15232,1.0626
15233,1.0589
15234,1.0551
15235,1.0514
15236,1.0477
15237,1.044
15238,1.0404
15239,1.0367
15240,1.0331
15241,1.0296
15242,1.0261
15243,1.0226
15244,1.0191
15245,1.0157
15246,1.0123
15247,1.0089
15248,1.0056
15249,1.0024
15250,0.99912
15251,0.99592
15252,0.99277
15253,0.98966
15254,0.98658
15255,0.98355
15256,0.98056
15257,0.97762
15258,0.97471
15259,0.97184
15260,0.96901
15261,0.96623
15262,0.96348
15263,0.96077
15264,0.95809
15265,0.95546
15266,0.95286
15267,0.9503
15268,0.94776
15269,0.94527
15270,0.9428
15271,0.94036
15272,0.93795
15273,0.93557
15274,0.93321
15275,0.93087
15276,0.92856
15277,0.92626
15278,0.92399
15279,0.92172
15280,0.91947
15281,0.91723
15282,0.915
15283,0.91277
15284,0.91055
15285,0.90833
15286,0.9061
15287,0.90387
15288,0.90164
15289,0.89939
15290,0.89714
15291,0.89486
15292,0.89257
15293,0.89027
15294,0.88793
15295,0.88558
15296,0.88319
15297,0.88078
15298,0.87834
15299,0.87586
15300,0.87334
15301,0.87079
15302,0.86819
15303,0.86555
15304,0.86287
15305,0.86014
15306,0.85737
15307,0.85455
15308,0.85167
15309,0.84875
15310,0.84578
15311,0.84275
15312,0.83967
15313,0.83654
15314,0.83336
15315,0.83013
15316,0.82684
15317,0.82351
15318,0.82012
15319,0.81668
15320,0.8132
15321,0.80967
15322,0.8061
15323,0.80248
15324,0.79882
15325,0.79512
15326,0.79139
15327,0.78762
15328,0.78382
15329,0.77999
15330,0.77613
15331,0.77225
15332,0.76835
15333,0.76443
15334,0.76049
15335,0.75655
15336,0.75259
15337,0.74863
15338,0.74466
15339,0.7407
15340,0.73674
15341,0.73278
15342,0.72884
15343,0.72491
15344,0.72099
15345,0.7171
15346,0.71323
15347,0.70938
15348,0.70556
15349,0.70177
15350,0.69802
15351,0.6943
15352,0.69063
15353,0.68699
15354,0.68341
15355,0.67987
15356,0.67638
15357,0.67295
15358,0.66958
15359,0.66627
15360,0.66302
15361,0.65983
15362,0.65671
15363,0.65367
15364,0.65069
15365,0.64779
15366,0.64498
15367,0.64224
15368,0.63958
15369,0.63702
15370,0.63454
15371,0.63215
15372,0.62985
15373,0.62766
15374,0.62556
15375,0.62356
15376,0.62166
15377,0.61987
15378,0.61819
15379,0.61662
15380,0.61516
15381,0.61381
15382,0.61258
15383,0.61147
15384,0.61048
15385,0.60961
15386,0.60887
15387,0.60824
15388,0.60775
15389,0.60738
15390,0.60715
15391,0.60704
15392,0.60706
15393,0.60722
15394,0.6075
15395,0.60793
15396,0.60848
15397,0.60917
15398,0.60999
15399,0.61095
15400,0.61204
15401,0.61326
15402,0.61462
15403,0.6161
15404,0.61772
15405,0.61947
15406,0.62135
15407,0.62335
15408,0.62548
15409,0.62773
15410,0.6301
15411,0.63259
15412,0.6352
15413,0.63792
15414,0.64076
15415,0.64371
15416,0.64676
15417,0.64992
15418,0.65318
15419,0.65653
15420,0.65999
15421,0.66353
15422,0.66717
15423,0.67089
15424,0.67469
15425,0.67857
15426,0.68253
15427,0.68656
15428,0.69067
15429,0.69484
15430,0.69907
15431,0.70336
15432,0.70771
15433,0.71212
15434,0.71658
15435,0.72108
15436,0.72564
15437,0.73023
15438,0.73487
15439,0.73954
15440,0.74425
15441,0.74899
15442,0.75376
15443,0.75856
15444,0.76338
15445,0.76823
15446,0.7731
15447,0.77799
15448,0.7829
15449,0.78783
15450,0.79277
15451,0.79772
15452,0.80268
15453,0.80766
15454,0.81264
15455,0.81763
15456,0.82263
15457,0.82763
15458,0.83264
15459,0.83765
15460,0.84266
15461,0.84767
15462,0.85268
15463,0.85769
15464,0.8627
15465,0.86771
15466,0.87271
15467,0.87771
15468,0.88271
15469,0.8877
15470,0.89268
15471,0.89765
15472,0.90262
15473,0.90757
15474,0.91251
15475,0.91745
15476,0.92236
15477,0.92727
15478,0.93216
15479,0.93703
15480,0.94188
15481,0.94671
15482,0.95152
15483,0.95631
15484,0.96107
15485,0.96581
15486,0.97051
15487,0.97519
15488,0.97983
15489,0.98444
15490,0.98901
15491,0.99354
15492,0.99803
15493,1.0025
15494,1.0069
15495,1.0112
15496,1.0155
15497,1.0198
15498,1.024
15499,1.0281
15500,1.0322
15501,1.0362
15502,1.0402
15503,1.0441
15504,1.0479
15505,1.0517
15506,1.0553
15507,1.059
15508,1.0625
15509,1.066
15510,1.0694
15511,1.0727
15512,1.0759
15513,1.0791
15514,1.0822
15515,1.0852
15516,1.0881
15517,1.091
15518,1.0937
15519,1.0964
15520,1.099
15521,1.1016
15522,1.104
15523,1.1064
15524,1.1087
15525,1.1109
15526,1.113
15527,1.1151
15528,1.1171
15529,1.119
15530,1.1209
15531,1.1226
15532,1.1243
15533,1.126
15534,1.1276
15535,1.1291
15536,1.1305
15537,1.1319
15538,1.1332
15539,1.1345
15540,1.1357
15541,1.1368
15542,1.1379
15543,1.139
15544,1.14
15545,1.1409
15546,1.1419
15547,1.1427
15548,1.1436
15549,1.1444
15550,1.1451
15551,1.1458
15552,1.1465
15553,1.1472
15554,1.1479
15555,1.1485
15556,1.1491
15557,1.1497
15558,1.1503
15559,1.1508
15560,1.1514
15561,1.1519
15562,1.1524
15563,1.153
15564,1.1535
15565,1.1541
15566,1.1546
15567,1.1551
15568,1.1557
15569,1.1563
15570,1.1569
15571,1.1575
15572,1.1581
15573,1.1587
15574,1.1594
15575,1.1601
15576,1.1608
15577,1.1615
15578,1.1623
15579,1.1631
15580,1.164
15581,1.1648
15582,1.1658
15583,1.1667
15584,1.1677
15585,1.1688
15586,1.1698
15587,1.171
15588,1.1721
15589,1.1733
15590,1.1746
15591,1.1759
15592,1.1772
15593,1.1786
15594,1.1801
15595,1.1816
15596,1.1831
15597,1.1847
15598,1.1863
15599,1.188
15600,1.1897
15601,1.1914
15602,1.1932
15603,1.1951
15604,1.197
15605,1.1989
15606,1.2008
15607,1.2028
15608,1.2048
15609,1.2069
15610,1.2089
15611,1.211
15612,1.2131
15613,1.2153
15614,1.2174
15615,1.2196
15616,1.2217
15617,1.2239
15618,1.226
15619,1.2282
15620,1.2303
15621,1.2325
15622,1.2346
15623,1.2367
15624,1.2387
15625,1.2408
15626,1.2428
15627,1.2447
15628,1.2466
15629,1.2484
15630,1.2502
15631,1.2519
15632,1.2536
15633,1.2552
15634,1.2567
15635,1.2581
15636,1.2594
15637,1.2606
15638,1.2617
15639,1.2627
15640,1.2635
15641,1.2643
15642,1.2649
15643,1.2655
15644,1.2658
15645,1.2661
15646,1.2662
15647,1.2661
15648,1.2659
15649,1.2656
15650,1.2651
15651,1.2644
15652,1.2636
15653,1.2627
15654,1.2615
15655,1.2603
15656,1.2588
15657,1.2572
15658,1.2554
15659,1.2535
15660,1.2514
15661,1.2492
15662,1.2468
15663,1.2442
15664,1.2415
15665,1.2386
15666,1.2357
15667,1.2325
15668,1.2292
15669,1.2258
15670,1.2223
15671,1.2186
15672,1.2148
15673,1.2109
15674,1.2069
15675,1.2028
15676,1.1986
15677,1.1942
15678,1.1898
15679,1.1853
15680,1.1807
15681,1.176
15682,1.1713
15683,1.1665
15684,1.1616
15685,1.1566
15686,1.1516
15687,1.1466
15688,1.1415
15689,1.1363
15690,1.1312
15691,1.1259
15692,1.1207
15693,1.1154
15694,1.1101
15695,1.1048
15696,1.0995
15697,1.0941
15698,1.0887
15699,1.0834
15700,1.078
15701,1.0726
15702,1.0672
15703,1.0618
15704,1.0565
15705,1.0511
15706,1.0457
15707,1.0404
15708,1.0351
15709,1.0298
15710,1.0245
15711,1.0192
15712,1.0139
15713,1.0087
15714,1.0035
15715,0.99826
15716,0.99309
15717,0.98795
15718,0.98284
15719,0.97775
15720,0.9727
15721,0.96767
15722,0.96267
15723,0.95771
15724,0.95278
15725,0.94787
15726,0.943
15727,0.93816
15728,0.93336
15729,0.92858
15730,0.92384
15731,0.91913
15732,0.91446
15733,0.90981
15734,0.9052
15735,0.90062
15736,0.89606
15737,0.89154
15738,0.88705
15739,0.88259
15740,0.87816
15741,0.87375
15742,0.86938
15743,0.86503
15744,0.8607
15745,0.8564
15746,0.85212
15747,0.84787
15748,0.84364
15749,0.83943
15750,0.83524
15751,0.83107
15752,0.82692
15753,0.82278
15754,0.81866
15755,0.81456
15756,0.81046
15757,0.80639
15758,0.80232
15759,0.79826
15760,0.79422
15761,0.79018
15762,0.78615
15763,0.78213
15764,0.77811
15765,0.7741
15766,0.77009
15767,0.76609
15768,0.76208
15769,0.75808
15770,0.75408
15771,0.75009
15772,0.74609
15773,0.74209
15774,0.73809
15775,0.73409
15776,0.73009
15777,0.72609
15778,0.72208
15779,0.71808
15780,0.71407
15781,0.71006
15782,0.70605
15783,0.70204
15784,0.69803
15785,0.69401
15786,0.69
15787,0.68598
15788,0.68197
15789,0.67796
15790,0.67395
15791,0.66994
15792,0.66594
15793,0.66194
15794,0.65795
15795,0.65396
15796,0.64998
15797,0.64601
15798,0.64205
15799,0.63809
15800,0.63415
15801,0.63022
15802,0.62631
15803,0.62241
15804,0.61853
15805,0.61467
15806,0.61082
15807,0.607
15808,0.60319
15809,0.59942
15810,0.59566
15811,0.59194
15812,0.58824
15813,0.58457
15814,0.58093
15815,0.57733
15816,0.57375
15817,0.57022
15818,0.56672
15819,0.56327
15820,0.55985
15821,0.55648
15822,0.55315
15823,0.54987
15824,0.54664
15825,0.54346
15826,0.54033
15827,0.53726
15828,0.53424
15829,0.53128
15830,0.52839
15831,0.52555
15832,0.52279
15833,0.52009
15834,0.51746
15835,0.51491
15836,0.51243
15837,0.51003
15838,0.50771
15839,0.50547
15840,0.50333
15841,0.50127
15842,0.4993
15843,0.49743
15844,0.49566
15845,0.49399
15846,0.49243
15847,0.49097
15848,0.48963
15849,0.4884
15850,0.48729
15851,0.4863
15852,0.48544
15853,0.48471
15854,0.48411
15855,0.48365
15856,0.48333
15857,0.48315
15858,0.48312
15859,0.48324
15860,0.48351
15861,0.48394
15862,0.48453
15863,0.48529
15864,0.48621
15865,0.4873
15866,0.48856
15867,0.48999
15868,0.49161
15869,0.49339
15870,0.49536
15871,0.49751
15872,0.49984
15873,0.50236
15874,0.50505
15875,0.50793
15876,0.511
15877,0.51424
15878,0.51767
15879,0.52127
15880,0.52505
15881,0.52901
15882,0.53314
15883,0.53744
15884,0.5419
15885,0.54653
15886,0.55131
15887,0.55625
15888,0.56134
15889,0.56658
15890,0.57195
15891,0.57745
15892,0.58309
15893,0.58884
15894,0.59471
15895,0.60069
15896,0.60677
15897,0.61295
15898,0.61922
15899,0.62558
15900,0.63201
15901,0.63851
15902,0.64507
15903,0.65169
15904,0.65836
15905,0.66507
15906,0.67183
15907,0.67861
15908,0.68542
15909,0.69225
15910,0.69909
15911,0.70594
15912,0.7128
15913,0.71965
15914,0.72649
15915,0.73332
15916,0.74013
15917,0.74692
15918,0.75369
15919,0.76042
15920,0.76712
15921,0.77378
15922,0.7804
15923,0.78697
15924,0.79349
15925,0.79995
15926,0.80637
15927,0.81272
15928,0.81901
15929,0.82524
15930,0.83139
15931,0.83748
15932,0.8435
15933,0.84944
15934,0.85531
15935,0.8611
15936,0.86681
15937,0.87244
15938,0.87798
15939,0.88344
15940,0.88882
15941,0.8941
15942,0.8993
15943,0.90441
15944,0.90943
15945,0.91435
15946,0.91918
15947,0.92392
15948,0.92856
15949,0.93311
15950,0.93756
15951,0.94192
15952,0.94618
15953,0.95034
15954,0.9544
15955,0.95837
15956,0.96224
15957,0.96601
15958,0.96968
15959,0.97325
15960,0.97672
15961,0.9801
15962,0.98337
15963,0.98655
15964,0.98963
15965,0.99262
15966,0.9955
15967,0.99829
15968,1.001
15969,1.0036
15970,1.0061
15971,1.0085
15972,1.0108
15973,1.013
15974,1.0152
15975,1.0172
15976,1.0191
15977,1.021
15978,1.0228
15979,1.0245
15980,1.026
15981,1.0276
15982,1.029
15983,1.0303
15984,1.0316
15985,1.0328
15986,1.0339
15987,1.0349
15988,1.0358
15989,1.0367
15990,1.0375
15991,1.0382
15992,1.0388
15993,1.0394
15994,1.0399
15995,1.0404
15996,1.0408
15997,1.0411
15998,1.0413
15999,1.0415
16000,1.0416
16001,1.0417
16002,1.0417
16003,1.0417
16004,1.0416
16005,1.0415
16006,1.0413
16007,1.0411
16008,1.0408
16009,1.0405
16010,1.0402
16011,1.0398
16012,1.0394
16013,1.0389
16014,1.0384
16015,1.0379
16016,1.0374
16017,1.0368
16018,1.0363
16019,1.0357
16020,1.035
16021,1.0344
16022,1.0338
16023,1.0331
16024,1.0325
16025,1.0318
16026,1.0312
16027,1.0305
16028,1.0299
16029,1.0292
16030,1.0286
16031,1.028
16032,1.0274
16033,1.0268
16034,1.0263
16035,1.0258
16036,1.0253
16037,1.0248
16038,1.0244
16039,1.024
16040,1.0237
16041,1.0234
16042,1.0231
16043,1.0229
16044,1.0228
16045,1.0227
16046,1.0227
16047,1.0227
16048,1.0228
16049,1.023
16050,1.0233
16051,1.0236
16052,1.024
16053,1.0245
16054,1.0251
16055,1.0257
16056,1.0264
16057,1.0273
16058,1.0282
16059,1.0292
16060,1.0303
16061,1.0315
16062,1.0328
16063,1.0342
16064,1.0356
16065,1.0372
16066,1.0389
16067,1.0407
16068,1.0425
16069,1.0445
16070,1.0465
16071,1.0487
16072,1.0509
16073,1.0533
16074,1.0557
16075,1.0582
16076,1.0608
16077,1.0635
16078,1.0662
16079,1.0691
16080,1.072
16081,1.0749
16082,1.0779
16083,1.081
16084,1.0842
16085,1.0873
16086,1.0906
16087,1.0938
16088,1.0971
16089,1.1004
16090,1.1037
16091,1.107
16092,1.1103
16093,1.1136
16094,1.1169
16095,1.1202
16096,1.1234
16097,1.1266
16098,1.1297
16099,1.1328
16100,1.1358
16101,1.1388
16102,1.1417
16103,1.1444
16104,1.1471
16105,1.1497
16106,1.1522
16107,1.1545
16108,1.1568
16109,1.1589
16110,1.1609
16111,1.1628
16112,1.1645
16113,1.1661
16114,1.1675
16115,1.1688
16116,1.17
16117,1.171
16118,1.1719
16119,1.1726
16120,1.1731
16121,1.1736
16122,1.1738
16123,1.174
16124,1.174
16125,1.1738
16126,1.1735
16127,1.1731
16128,1.1726
16129,1.1719
16130,1.1711
16131,1.1702
16132,1.1691
16133,1.168
16134,1.1667
16135,1.1653
16136,1.1639
16137,1.1623
16138,1.1607
16139,1.1589
16140,1.1571
16141,1.1552
16142,1.1532
16143,1.1512
16144,1.1491
16145,1.1469
16146,1.1447
16147,1.1424
16148,1.14
16149,1.1377
16150,1.1352
16151,1.1328
16152,1.1303
16153,1.1278
16154,1.1253
16155,1.1227
16156,1.1201
16157,1.1175
16158,1.1149
16159,1.1123
16160,1.1097
16161,1.107
16162,1.1044
16163,1.1018
16164,1.0992
16165,1.0966
16166,1.094
16167,1.0914
16168,1.0888
16169,1.0863
16170,1.0837
16171,1.0812
16172,1.0788
16173,1.0763
16174,1.0739
16175,1.0715
16176,1.0691
16177,1.0668
16178,1.0645
16179,1.0622
16180,1.06
16181,1.0578
16182,1.0556
16183,1.0535
16184,1.0514
16185,1.0494
16186,1.0474
16187,1.0454
16188,1.0435
16189,1.0417
16190,1.0398
16191,1.0381
16192,1.0363
16193,1.0346
16194,1.033
16195,1.0314
16196,1.0298
16197,1.0283
16198,1.0268
16199,1.0254
16200,1.024
16201,1.0226
16202,1.0213
16203,1.02
16204,1.0187
16205,1.0175
16206,1.0163
16207,1.0152
16208,1.014
16209,1.0129
16210,1.0119
16211,1.0108
16212,1.0098
16213,1.0088
16214,1.0077
16215,1.0068
16216,1.0058
16217,1.0048
16218,1.0038
16219,1.0029
16220,1.0019
16221,1.001
16222,0.99998
16223,0.999
16224,0.998
16225,0.99699
16226,0.99595
16227,0.9949
16228,0.99382
16229,0.99271
16230,0.99156
16231,0.99038
16232,0.98916
16233,0.9879
16234,0.98658
16235,0.98522
16236,0.98381
16237,0.98234
16238,0.98081
16239,0.97921
16240,0.97756
16241,0.97583
16242,0.97403
16243,0.97216
16244,0.97021
16245,0.96818
16246,0.96608
16247,0.96389
16248,0.96162
16249,0.95926
16250,0.95682
16251,0.95429
16252,0.95168
16253,0.94897
16254,0.94618
16255,0.9433
16256,0.94034
16257,0.93729
16258,0.93416
16259,0.93094
16260,0.92764
16261,0.92426
16262,0.92081
16263,0.91728
16264,0.91368
16265,0.91001
16266,0.90628
16267,0.90248
16268,0.89863
16269,0.89472
16270,0.89076
16271,0.88675
16272,0.8827
16273,0.87861
16274,0.87448
16275,0.87032
16276,0.86614
16277,0.86193
16278,0.85771
16279,0.85347
16280,0.84922
16281,0.84496
16282,0.8407
16283,0.83645
16284,0.8322
16285,0.82795
16286,0.82373
16287,0.81952
16288,0.81532
16289,0.81116
16290,0.80702
16291,0.80291
16292,0.79884
16293,0.7948
16294,0.7908
16295,0.78685
16296,0.78294
16297,0.77908
16298,0.77528
16299,0.77153
16300,0.76783
16301,0.7642
16302,0.76063
16303,0.75712
16304,0.75368
16305,0.75031
16306,0.74701
16307,0.74378
16308,0.74063
16309,0.73755
16310,0.73455
16311,0.73164
16312,0.72881
16313,0.72606
16314,0.7234
16315,0.72082
16316,0.71834
16317,0.71594
16318,0.71363
16319,0.71142
16320,0.7093
16321,0.70728
16322,0.70535
16323,0.70351
16324,0.70178
16325,0.70014
16326,0.69859
16327,0.69715
16328,0.69581
16329,0.69456
16330,0.69341
16331,0.69237
16332,0.69142
16333,0.69057
16334,0.68982
16335,0.68916
16336,0.68861
16337,0.68815
16338,0.68778
16339,0.68751
16340,0.68734
16341,0.68726
16342,0.68727
16343,0.68737
16344,0.68756
16345,0.68784
16346,0.68821
16347,0.68866
16348,0.6892
16349,0.68981
16350,0.69051
16351,0.69128
16352,0.69213
16353,0.69306
16354,0.69405
16355,0.69512
16356,0.69626
16357,0.69746
16358,0.69872
16359,0.70005
16360,0.70143
16361,0.70287
16362,0.70437
16363,0.70592
16364,0.70752
16365,0.70917
16366,0.71087
16367,0.71261
16368,0.71439
16369,0.71621
16370,0.71807
16371,0.71997
16372,0.7219
16373,0.72387
16374,0.72586
16375,0.72789
16376,0.72994
16377,0.73202
16378,0.73412
16379,0.73625
16380,0.7384
16381,0.74057
16382,0.74276
16383,0.74497
16384,0.7472
16385,0.74945
16386,0.75171
16387,0.75399
16388,0.75628
16389,0.75859
16390,0.76092
16391,0.76326
16392,0.76561
16393,0.76799
16394,0.77037
16395,0.77278
16396,0.7752
16397,0.77764
16398,0.7801
16399,0.78257
16400,0.78507
16401,0.78759
16402,0.79013
16403,0.7927
16404,0.79529
16405,0.79791
16406,0.80055
16407,0.80323
16408,0.80594
16409,0.80868
16410,0.81146
16411,0.81428
16412,0.81714
16413,0.82004
16414,0.82298
16415,0.82597
16416,0.82901
16417,0.83209
16418,0.83523
16419,0.83842
16420,0.84167
16421,0.84497
16422,0.84833
16423,0.85175
16424,0.85523
16425,0.85877
16426,0.86237
16427,0.86603
16428,0.86976
16429,0.87355
16430,0.8774
16431,0.88131
16432,0.88528
16433,0.88931
16434,0.8934
16435,0.89754
16436,0.90174
16437,0.90599
16438,0.91029
16439,0.91463
16440,0.91901
16441,0.92344
16442,0.9279
16443,0.93239
16444,0.9369
16445,0.94144
16446,0.946
16447,0.95058
16448,0.95516
16449,0.95975
16450,0.96434
16451,0.96893
16452,0.97351
16453,0.97808
16454,0.98264
16455,0.98717
16456,0.99168
16457,0.99616
16458,1.0006
16459,1.005
16460,1.0094
16461,1.0137
16462,1.018
16463,1.0223
16464,1.0265
16465,1.0306
16466,1.0347
16467,1.0387
16468,1.0427
16469,1.0466
16470,1.0504
16471,1.0542
16472,1.058
16473,1.0616
16474,1.0652
16475,1.0687
16476,1.0722
16477,1.0756
16478,1.079
16479,1.0822
16480,1.0854
16481,1.0886
16482,1.0917
16483,1.0947
16484,1.0977
16485,1.1006
16486,1.1034
16487,1.1062
16488,1.1089
16489,1.1116
16490,1.1142
16491,1.1167
16492,1.1193
16493,1.1217
16494,1.1241
16495,1.1265
16496,1.1288
16497,1.1311
16498,1.1333
16499,1.1355
16500,1.1377
16501,1.1398
16502,1.1419
16503,1.1439
16504,1.1459
16505,1.1479
16506,1.1499
16507,1.1518
16508,1.1537
16509,1.1556
16510,1.1575
16511,1.1593
16512,1.1612
16513,1.163
16514,1.1648
16515,1.1665
16516,1.1683
16517,1.1701
16518,1.1718
16519,1.1736
16520,1.1753
16521,1.177
16522,1.1787
16523,1.1805
16524,1.1822
16525,1.1839
16526,1.1856
16527,1.1873
16528,1.189
16529,1.1908
16530,1.1925
16531,1.1942
16532,1.1959
16533,1.1977
16534,1.1994
16535,1.2011
16536,1.2029
16537,1.2046
16538,1.2064
16539,1.2081
16540,1.2099
16541,1.2117
16542,1.2134
16543,1.2152
16544,1.217
16545,1.2188
16546,1.2206
16547,1.2224
16548,1.2242
16549,1.226
16550,1.2279
16551,1.2297
16552,1.2315
16553,1.2333
16554,1.2352
16555,1.237
16556,1.2389
16557,1.2407
16558,1.2425
16559,1.2444
16560,1.2462
16561,1.248
16562,1.2499
16563,1.2517
16564,1.2535
16565,1.2553
16566,1.2572
16567,1.259
16568,1.2608
16569,1.2626
16570,1.2643
16571,1.2661
16572,1.2679
16573,1.2696
16574,1.2714
16575,1.2731
16576,1.2748
16577,1.2765
16578,1.2782
16579,1.2798
16580,1.2815
16581,1.2831
16582,1.2847
16583,1.2862
16584,1.2878
16585,1.2893
16586,1.2907
16587,1.2922
16588,1.2936
16589,1.295
16590,1.2963
16591,1.2976
16592,1.2988
16593,1.3
16594,1.3011
16595,1.3022
16596,1.3033
16597,1.3042
16598,1.3051
16599,1.3059
16600,1.3067
16601,1.3074
16602,1.3079
16603,1.3084
16604,1.3089
16605,1.3092
16606,1.3094
16607,1.3095
16608,1.3095
16609,1.3094
16610,1.3091
16611,1.3088
16612,1.3083
16613,1.3077
16614,1.3069
16615,1.306
16616,1.305
16617,1.3038
16618,1.3025
16619,1.301
16620,1.2994
16621,1.2976
16622,1.2957
16623,1.2936
16624,1.2913
16625,1.2889
16626,1.2864
16627,1.2837
16628,1.2809
16629,1.2779
16630,1.2747
16631,1.2714
16632,1.268
16633,1.2644
16634,1.2608
16635,1.2569
16636,1.253
16637,1.2489
16638,1.2447
16639,1.2404
16640,1.236
16641,1.2315
16642,1.2269
16643,1.2222
16644,1.2174
16645,1.2125
16646,1.2075
16647,1.2025
16648,1.1973
16649,1.1921
16650,1.1869
16651,1.1816
16652,1.1762
16653,1.1708
16654,1.1653
16655,1.1598
16656,1.1542
16657,1.1486
16658,1.143
16659,1.1373
16660,1.1316
16661,1.1259
16662,1.1201
16663,1.1143
16664,1.1085
16665,1.1027
16666,1.0969
16667,1.0911
16668,1.0853
16669,1.0794
16670,1.0736
16671,1.0677
16672,1.0618
16673,1.056
16674,1.0501
16675,1.0443
16676,1.0384
16677,1.0326
16678,1.0267
16679,1.0209
16680,1.0151
16681,1.0093
16682,1.0034
16683,0.99765
16684,0.99187
16685,0.98609
16686,0.98033
16687,0.97459
16688,0.96885
16689,0.96314
16690,0.95743
16691,0.95174
16692,0.94607
16693,0.94041
16694,0.93477
16695,0.92915
16696,0.92354
16697,0.91795
16698,0.91237
16699,0.90681
16700,0.90127
16701,0.89575
16702,0.89024
16703,0.88476
16704,0.87929
16705,0.87383
16706,0.8684
16707,0.86298
16708,0.85759
16709,0.85221
16710,0.84685
16711,0.8415
16712,0.83618
16713,0.83087
16714,0.82558
16715,0.82031
16716,0.81506
16717,0.80983
16718,0.80462
16719,0.79943
16720,0.79425
16721,0.7891
16722,0.78396
16723,0.77884
16724,0.77375
16725,0.76867
16726,0.76361
16727,0.75858
16728,0.75356
16729,0.74856
16730,0.74358
16731,0.73863
16732,0.73369
16733,0.72878
16734,0.72388
16735,0.71901
16736,0.71416
16737,0.70933
16738,0.70453
16739,0.69974
16740,0.69498
16741,0.69024
16742,0.68552
16743,0.68082
16744,0.67615
16745,0.6715
16746,0.66688
16747,0.66228
16748,0.6577
16749,0.65315
16750,0.64862
16751,0.64412
16752,0.63964
16753,0.63518
16754,0.63076
16755,0.62635
16756,0.62198
16757,0.61763
16758,0.61331
16759,0.60901
16760,0.60474
16761,0.6005
16762,0.59629
16763,0.59211
16764,0.58795
16765,0.58383
16766,0.57973
16767,0.57567
16768,0.57163
16769,0.56763
16770,0.56366
16771,0.55972
16772,0.55581
16773,0.55194
16774,0.5481
16775,0.5443
16776,0.54053
16777,0.5368
16778,0.5331
16779,0.52945
16780,0.52583
16781,0.52225
16782,0.51871
16783,0.51522
16784,0.51176
16785,0.50836
16786,0.50499
16787,0.50168
16788,0.49841
16789,0.49519
16790,0.49201
16791,0.4889
16792,0.48583
16793,0.48282
16794,0.47986
16795,0.47697
16796,0.47413
16797,0.47136
16798,0.46864
16799,0.466
16800,0.46342
16801,0.46091
16802,0.45847
16803,0.45611
16804,0.45382
16805,0.45161
16806,0.44948
16807,0.44744
16808,0.44548
16809,0.44362
16810,0.44184
16811,0.44016
16812,0.43858
16813,0.4371
16814,0.43572
16815,0.43445
16816,0.4333
16817,0.43226
16818,0.43133
16819,0.43053
16820,0.42985
16821,0.42931
16822,0.42889
16823,0.42862
16824,0.42848
16825,0.42849
16826,0.42865
16827,0.42895
16828,0.42942
16829,0.43005
16830,0.43084
16831,0.43179
16832,0.43292
16833,0.43423
16834,0.43571
16835,0.43737
16836,0.43921
16837,0.44125
16838,0.44347
16839,0.44588
16840,0.44849
16841,0.45129
16842,0.45429
16843,0.45748
16844,0.46087
16845,0.46446
16846,0.46825
16847,0.47223
16848,0.47641
16849,0.48078
16850,0.48534
16851,0.49009
16852,0.49503
16853,0.50015
16854,0.50544
16855,0.51091
16856,0.51655
16857,0.52234
16858,0.5283
16859,0.53441
16860,0.54066
16861,0.54704
16862,0.55356
